#fields	number	name
426	AFCONC-BLOCK1-AS
427	AFCONC-BLOCK1-AS
428	AFCONC-BLOCK1-AS
429	AFCONC-BLOCK1-AS
430	AFCONC-BLOCK1-AS
431	AFCONC-BLOCK1-AS
432	AFCONC-BLOCK1-AS
433	AFCONC-BLOCK1-AS
434	AFCONC-BLOCK1-AS
435	AFCONC-BLOCK1-AS
436	AFCONC-BLOCK1-AS
437	AFCONC-BLOCK1-AS
438	AFCONC-BLOCK1-AS
439	AFCONC-BLOCK1-AS
440	AFCONC-BLOCK1-AS
441	AFCONC-BLOCK1-AS
442	AFCONC-BLOCK1-AS
443	AFCONC-BLOCK1-AS
444	AFCONC-BLOCK1-AS
445	AFCONC-BLOCK1-AS
446	AFCONC-BLOCK1-AS
447	AFCONC-BLOCK1-AS
448	AFCONC-BLOCK1-AS
449	AFCONC-BLOCK1-AS
450	AFCONC-BLOCK1-AS
451	AFCONC-BLOCK1-AS
452	AFCONC-BLOCK1-AS
453	AFCONC-BLOCK1-AS
454	AFCONC-BLOCK1-AS
455	AFCONC-BLOCK1-AS
456	AFCONC-BLOCK1-AS
457	AFCONC-BLOCK1-AS
458	AFCONC-BLOCK1-AS
459	AFCONC-BLOCK1-AS
460	AFCONC-BLOCK1-AS
461	AFCONC-BLOCK1-AS
462	AFCONC-BLOCK1-AS
463	AFCONC-BLOCK1-AS
464	AFCONC-BLOCK1-AS
465	AFCONC-BLOCK1-AS
466	AFCONC-BLOCK1-AS
467	AFCONC-BLOCK1-AS
468	AFCONC-BLOCK1-AS
469	AFCONC-BLOCK1-AS
470	AFCONC-BLOCK1-AS
471	AFCONC-BLOCK1-AS
472	AFCONC-BLOCK1-AS
473	AFCONC-BLOCK1-AS
474	AFCONC-BLOCK1-AS
475	AFCONC-BLOCK1-AS
476	AFCONC-BLOCK1-AS
477	AFCONC-BLOCK1-AS
478	AFCONC-BLOCK1-AS
479	AFCONC-BLOCK1-AS
480	AFCONC-BLOCK1-AS
481	AFCONC-BLOCK1-AS
482	AFCONC-BLOCK1-AS
483	AFCONC-BLOCK1-AS
484	AFCONC-BLOCK1-AS
485	AFCONC-BLOCK1-AS
486	AFCONC-BLOCK1-AS
487	AFCONC-BLOCK1-AS
488	AFCONC-BLOCK1-AS
489	AFCONC-BLOCK1-AS
490	AFCONC-BLOCK1-AS
491	AFCONC-BLOCK1-AS
492	AFCONC-BLOCK1-AS
493	AFCONC-BLOCK1-AS
494	AFCONC-BLOCK1-AS
495	AFCONC-BLOCK1-AS
496	AFCONC-BLOCK1-AS
497	AFCONC-BLOCK1-AS
498	AFCONC-BLOCK1-AS
499	AFCONC-BLOCK1-AS
500	AFCONC-BLOCK1-AS
501	AFCONC-BLOCK1-AS
502	AFCONC-BLOCK1-AS
503	AFCONC-BLOCK1-AS
504	AFCONC-BLOCK1-AS
505	AFCONC-BLOCK1-AS
506	AFCONC-BLOCK1-AS
507	AFCONC-BLOCK1-AS
508	AFCONC-BLOCK1-AS
509	DNIC-AS-00509
510	INTERNET
511	TCOOM
512	DNIC-AS-00512
513	RIPE-ASNBLOCK-513
514	DNIC-AS-00514
515	DNIC-AS-00515
516	KODAK-BTC
517	RIPE-ASNBLOCK-517
518	DNIC-AS-00518
519	ISCNET
520	COINSDISNET3
521	FORD-SRL-AS
522	AFSC-SSD-AS
523	DNIC-AS-00523
524	LVLT-524
525	CTNOSC-525-AS
526	DNIC-AS-00526
527	DNIC-AS-00527
528	RIPE-ASNBLOCK-528
529	RIPE-ASNBLOCK-528
530	DNIC-AS-00530
531	DNIC-AS-00531
532	DNIC-AS-00532
533	DNIC-AS-00533
534	DNIC-AS-00534
535	DNIC-AS-00535
536	DNIC-AS-00536
537	DNIC-AS-00537
538	DNIC-AS-00538
539	DNIC-AS-00539
540	DNIC-AS-00540
541	IGAUTON
542	ARNET
543	HP-POLYCOM
544	RIPE-ASNBLOCK-544
545	NRI
546	SPARTA-AS
547	ASN-IBM-LEX
548	HQUSAF-AS
549	GTANET-AS
550	CORNETT-AS
551	TIS-AS
552	DNIC-AS-00552
553	RIPE-ASNBLOCK-553
554	CALINET-AS
555	VTSII
556	CALREN-AS
557	UMAINE-SYS-AS
558	NET2EZ
559	RIPE-ASNBLOCK-559
560	LVLT-560
561	3COM-A
562	3COM-B
563	3COM-C
564	DNIC-AS-00564
565	RIPE-ASNBLOCK-565
566	CSSP-ASN
567	ASN-LNET-AS
568	DNIC-AS-00568
569	DNIC-AS-00569
570	SSD-NET-AS
571	DNIC-AS-00571
572	THREESTARS
573	DNIC-AS-00573
574	PSC-TEST-AS
575	DNIC-AS-00575
576	DNIC-AS-00576
577	BACOM
578	PKDY-ASNUMBER
579	C4DR2
580	DNIC-AS-00580
581	AMC-MAF-C2-ENCLAVES
582	GDSS-21AF-AS
583	GDSS-22AF-AS
584	GDSS-23AF-AS
585	GDSS-322ALD-AS
586	GDSS-834ALD-AS
587	GDSS-ANG-AS
588	DIRECTRON
589	UNT-CAMPUS-AS
590	RIPE-ASNBLOCK-590
591	NSTN-AS
592	DNIC-AS-00592
593	RIPE-ASNBLOCK-593
594	LVLT594-598
595	LVLT594-598
596	LVLT594-598
597	LVLT594-598
598	LVLT594-598
599	NISC-AS
600	OARNET-AS
601	BACOM4-AS
602	BACOM3-AS
603	BACOM2-AS
604	ONELAMBDA-INC
605	VHS-CHIL
606	CSD
607	AS-NICO1
608	BUFORD-COMM-ALLIAN-1
609	EY-AS-DE
610	ASNAVTEQLEVEL3DALLAS
611	CANET11-AS
612	PRECISIONTECH
613	BP-AS-613
614	CSUNET-AS
615	DNIC-AS-00615
616	DNIC-ASBLK-00616-00665
617	DNIC-ASBLK-00616-00665
618	DNIC-ASBLK-00616-00665
619	DNIC-ASBLK-00616-00665
620	DNIC-ASBLK-00616-00665
621	DNIC-ASBLK-00616-00665
622	DNIC-ASBLK-00616-00665
623	DNIC-ASBLK-00616-00665
624	DNIC-ASBLK-00616-00665
625	DNIC-ASBLK-00616-00665
626	DNIC-ASBLK-00616-00665
627	DNIC-ASBLK-00616-00665
628	DNIC-ASBLK-00616-00665
629	DNIC-ASBLK-00616-00665
630	DNIC-ASBLK-00616-00665
631	DNIC-ASBLK-00616-00665
632	DNIC-ASBLK-00616-00665
633	DNIC-ASBLK-00616-00665
634	DNIC-ASBLK-00616-00665
635	DNIC-ASBLK-00616-00665
636	DNIC-ASBLK-00616-00665
637	DNIC-ASBLK-00616-00665
638	DNIC-ASBLK-00616-00665
639	DNIC-ASBLK-00616-00665
640	DNIC-ASBLK-00616-00665
641	DNIC-ASBLK-00616-00665
642	DNIC-ASBLK-00616-00665
643	DNIC-ASBLK-00616-00665
644	DNIC-ASBLK-00616-00665
645	DNIC-ASBLK-00616-00665
646	DNIC-ASBLK-00616-00665
647	DNIC-ASBLK-00616-00665
648	DNIC-ASBLK-00616-00665
649	DNIC-ASBLK-00616-00665
650	DNIC-ASBLK-00616-00665
651	DNIC-ASBLK-00616-00665
652	DNIC-ASBLK-00616-00665
653	DNIC-ASBLK-00616-00665
654	DNIC-ASBLK-00616-00665
655	DNIC-ASBLK-00616-00665
656	DNIC-ASBLK-00616-00665
657	DNIC-ASBLK-00616-00665
658	DNIC-ASBLK-00616-00665
659	DNIC-ASBLK-00616-00665
660	DNIC-ASBLK-00616-00665
661	DNIC-ASBLK-00616-00665
662	DNIC-ASBLK-00616-00665
663	DNIC-ASBLK-00616-00665
664	DNIC-ASBLK-00616-00665
665	DNIC-ASBLK-00616-00665
666	CTNOSC-ASN-666
667	DNIC-AS-00667
668	DNIC-AS-00668
669	RIPE-ASNBLOCK-669
670	DNIC-AS-00670
671	DNIC-AS-00671
672	DNIC-AS-00672
673	DNIC-AS-00673
674	BBN-DSI
675	MSUS-AS
676	LACNIC-676
677	ASU-AS
678	DNIC-AS-00678
679	RIPE-ASNBLOCK-679
680	RIPE-ASNBLOCK-679
681	APNIC-681
682	AS-ORNL-IGRP1-AS
683	ARGONNE-AS
684	MTSAL-ASN
685	NTTA-685
686	OSD-GW-AS
687	DNIC-AS-00687
688	RECNET-AS
689	MERIT-AS-26
690	MERIT-AS-27
691	PEINET-AS
692	SEMATECH-AS
693	NOTRE-DAME-AS
694	DNIC-AS-00694
695	RIPE-ASNBLOCK-695
696	RIPE-ASNBLOCK-695
697	RIPE-ASNBLOCK-695
698	ASN-UIUC-REGION-AS
699	KNBE
700	ROKNET-AS
701	UUNET
702	UUNET
703	UUNET
704	UUNET
705	UUNET
706	TEST-AUSTIN-IBM-AS
707	ELAN-AS
708	SB-COMM-AS
709	RIPE-ASNBLOCK-709
710	RIPE-ASNBLOCK-709
711	SB-COMM-AS
712	RIPE-ASNBLOCK-712
713	AFMPCGW-AS
714	APPLE-ENGINEERING
715	WOODYNET-2
716	DNIC-AS-00716
717	DNIC-AS-00717
718	DNIC-AS-00718
719	RIPE-ASNBLOCK-719
720	WR-LOGDIS-AS
721	DNIC-ASBLK-00721-00726
722	DNIC-ASBLK-00721-00726
723	DNIC-ASBLK-00721-00726
724	DNIC-ASBLK-00721-00726
725	DNIC-ASBLK-00721-00726
726	DNIC-ASBLK-00721-00726
727	AFCONC-BLOCK2-AS
728	AFCONC-BLOCK2-AS
729	AFCONC-BLOCK2-AS
730	AFCONC-BLOCK2-AS
731	AFCONC-BLOCK2-AS
732	AFCONC-BLOCK2-AS
733	AFCONC-BLOCK2-AS
734	AFCONC-BLOCK2-AS
735	AFCONC-BLOCK2-AS
736	AFCONC-BLOCK2-AS
737	AFCONC-BLOCK2-AS
738	AFCONC-BLOCK2-AS
739	AFCONC-BLOCK2-AS
740	AFCONC-BLOCK2-AS
741	AFCONC-BLOCK2-AS
742	AFCONC-BLOCK2-AS
743	AFCONC-BLOCK2-AS
744	AFCONC-BLOCK2-AS
745	AFCONC-BLOCK2-AS
746	AFCONC-BLOCK2-AS
747	DNIC-AS-00747
748	DNIC-AS-00748
749	DNIC-AS-00749
750	MERIT-AS-16
751	MERIT-AS-17
752	MERIT-AS-18
753	MERIT-AS-19
754	MERIT-AS-20
755	MERIT-AS-21
756	MERIT-AS-22
757	MERIT-AS-23
758	MERIT-AS-24
759	MERIT-AS-25
760	RIPE-ASNBLOCK-760
761	RIPE-ASNBLOCK-760
762	WELLFLEET-AS
763	SQNT-TEAMNET-AS
764	RIPE-ASNBLOCK-764
765	DNIC-AS-00765
766	RIPE-ASNBLOCK-766
767	DNIC-AS-00767
768	DNIC-AS-00768
769	DNIC-AS-00769
770	DNIC-AS-00770
771	NSN-RICE-AS
772	DNIC-AS-00772
773	SPARTA-MD-AS
774	RIPE-ASNBLOCK-774
775	RIPE-ASNBLOCK-774
776	RIPE-ASNBLOCK-774
777	RIPE-ASNBLOCK-774
778	RIPE-ASNBLOCK-774
779	RIPE-ASNBLOCK-774
780	RIPE-ASNBLOCK-774
781	RIPE-ASNBLOCK-774
782	RIPE-ASNBLOCK-774
783	RIPE-ASNBLOCK-774
784	HJFNET-AS
785	DNIC-AS-00785
786	RIPE-ASNBLOCK-786
787	DNIC-AS-00787
788	DNIC-AS-00788
789	RIPE-ASNBLOCK-789
790	RIPE-ASNBLOCK-789
791	AINET-AS791
792	ORACLE-ASNBLOCK-ASN
793	ORACLE-ASNBLOCK-ASN
794	ORACLE-ASNBLOCK-ASN
795	AMERITECH-AS
796	AMERITECH-AS
797	AMERITECH-AS
798	DNIC-AS-00798
799	DNIC-AS-00799
800	CABLEATLANTIC
801	ATTASK-AS
802	YORKU-AS
803	SASKTEL
804	ISTS-AS-AS
805	GONET-ASN-2
806	ECONET-AS
807	GONET-ASN-3
808	GONET-ASN-1
809	GONET-ASN-4
810	SSCWEST
811	SSCEAST
812	ROGERS-CABLE
813	UUNET-CANADA
814	UUNET-CANADA
815	UUNET-CANADA
816	MOONV6
817	UUNET-CANADA
818	DOC-AS
819	LARG-NET
820	INDUSTRY-CANADA-AS
821	DISC
822	STJOSEPHS-AS
823	UWO-AS
824	GLAXOSMITHKLINE
825	CFWS-NET
826	CRTC-GC-AS
827	ALCAN-AS
828	NLC-BNC-GC-AS
829	SYGMA-INT-OR
830	SYGMA-INT-QR
831	SYGMA-EXT-OR
832	SYGMA-EXT-QR
833	GONET-ASN-5
834	BPNA-1
835	GONET-ASN-6
836	GONET-ASN-7
837	RCMP
838	CANET2-ASN
839	CANET2-ASN
840	CANET2-ASN
841	CANET2-ASN
842	CANET2-ASN
843	REPTILIAN-ASN
844	GONET-ASN-8
845	GONET-ASN-9
846	GONET-ASN-10
847	GONET-ASN-11
848	GONET-ASN-12
849	GONET-ASN-13
850	GONET-ASN-14
851	RISQ-QIX
852	ASN852
853	GONET-ASN-15
854	GONET-ASN-16
855	CANET-ASN-4
856	NBIX4
857	GONET-ASN-17
858	GONET-ASN-17
859	GONET-ASN-17
860	GONET-ASN-17
861	GONET-ASN-17
862	GONET-ASN-17
863	GONET-ASN-17
864	GONET-ASN-17
865	GONET-ASN-17
866	GONET-ASN-17
867	GONET-ASN-17
868	GONET-ASN-17
869	GONET-ASN-17
870	GONET-ASN-17
871	GONET-ASN-17
872	GONET-ASN-17
873	GONET-ASN-17
874	GONET-ASN-17
875	GONET-ASN-17
876	GONET-ASN-17
877	GONET-ASN-17
878	GONET-ASN-17
879	GONET-ASN-17
880	GONET-ASN-17
881	GONET-ASN-17
882	GONET-ASN-17
883	GONET-ASN-17
884	GONET-ASN-17
885	GONET-ASN-17
886	GONET-ASN-17
887	GONET-ASN-17
888	GONET-ASN-17
889	GONET-ASN-17
890	GONET-ASN-17
891	GONET-ASN-17
892	GONET-ASN-17
893	GONET-ASN-17
894	GONET-ASN-17
895	GONET-ASN-17
896	GONET-ASN-17
897	GONET-ASN-17
898	GONET-ASN-17
899	GONET-ASN-17
900	GONET-ASN-17
901	GONET-ASN-17
902	GONET-ASN-17
903	GONET-ASN-17
904	GONET-ASN-17
905	GONET-ASN-17
906	GONET-ASN-17
907	GONET-ASN-17
908	GONET-ASN-17
909	GONET-ASN-17
910	GONET-ASN-17
911	GONET-ASN-17
912	GONET-ASN-17
913	GONET-ASN-17
914	GONET-ASN-17
915	GONET-ASN-17
916	GONET-ASN-17
917	GONET-ASN-17
918	GONET-ASN-17
919	GONET-ASN-17
920	GONET-ASN-17
921	GONET-ASN-17
922	GONET-ASN-17
923	GONET-ASN-17
924	GONET-ASN-17
925	GONET-ASN-17
926	GONET-ASN-17
927	GONET-ASN-17
928	GONET-ASN-17
929	GONET-ASN-17
930	GONET-ASN-17
931	GONET-ASN-17
932	GONET-ASN-17
933	GONET-ASN-17
934	GONET-ASN-17
935	GONET-ASN-17
936	GONET-ASN-17
937	GONET-ASN-17
938	GONET-ASN-17
939	GONET-ASN-17
940	GONET-ASN-17
941	GONET-ASN-17
942	GONET-ASN-17
943	GONET-ASN-17
944	GONET-ASN-17
945	GONET-ASN-17
946	GONET-ASN-17
947	GONET-ASN-17
948	GONET-ASN-17
949	GONET-ASN-17
950	GONET-ASN-17
951	GONET-ASN-17
952	GONET-ASN-17
953	GONET-ASN-17
954	GONET-ASN-17
955	GONET-ASN-17
956	GONET-ASN-17
957	GONET-ASN-17
958	GONET-ASN-17
959	GONET-ASN-17
960	GONET-ASN-17
961	GONET-ASN-17
962	GONET-ASN-17
963	GONET-ASN-17
964	GONET-ASN-17
965	GONET-ASN-17
966	GONET-ASN-17
967	GONET-ASN-17
968	GONET-ASN-17
969	GONET-ASN-17
970	GONET-ASN-17
971	GONET-ASN-17
972	GONET-ASN-17
973	GONET-ASN-17
974	GONET-ASN-17
975	GONET-ASN-17
976	GONET-ASN-17
977	GONET-ASN-17
978	GONET-ASN-17
979	GONET-ASN-17
980	GONET-ASN-17
981	GONET-ASN-17
982	GONET-ASN-17
983	GONET-ASN-17
984	GONET-ASN-17
985	GONET-ASN-17
986	GONET-ASN-17
987	GONET-ASN-17
988	GONET-ASN-17
989	GONET-ASN-17
990	GONET-ASN-17
991	GONET-ASN-17
992	GONET-ASN-17
993	GONET-ASN-17
994	GONET-ASN-17
995	GONET-ASN-17
996	GONET-ASN-17
997	GONET-ASN-17
998	GONET-ASN-17
999	GONET-ASN-17
1000	GONET-ASN-17
